ID,Class Name,BlockState Properties,BlockState Class Name
quark:prismarine_dark_stairs,vazkii.quark.base.block.BlockQuarkStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:prismarine_rough_wall,vazkii.quark.base.block.BlockQuarkWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:prismarine_slab,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:prismarine_slab_double,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:prismarine_stairs,vazkii.quark.base.block.BlockQuarkStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:purpur_block_wall,vazkii.quark.base.block.BlockQuarkWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:quartz_wall,vazkii.quark.base.block.BlockQuarkWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:quilted_wool,vazkii.quark.building.block.BlockQuiltedWool,"[PropertyEnum{name=variant, clazz=class vazkii.quark.building.block.BlockQuiltedWool$Variants, values=[WOOL_QUILTED_WHITE, WOOL_QUILTED_ORANGE, WOOL_QUILTED_MAGENTA, WOOL_QUILTED_LIGHT_BLUE, WOOL_QUILTED_YELLOW, WOOL_QUILTED_LIME, WOOL_QUILTED_PINK, WOOL_QUILTED_GRAY, WOOL_QUILTED_SILVER, WOOL_QUILTED_CYAN, WOOL_QUILTED_PURPLE, WOOL_QUILTED_BLUE, WOOL_QUILTED_BROWN, WOOL_QUILTED_GREEN, WOOL_QUILTED_RED, WOOL_QUILTED_BLACK]}]",net.minecraft.block.state.BlockStateContainer
quark:rain_detector,vazkii.quark.automation.block.BlockRainDetector,"[PropertyBool{name=inverted, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=power, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:red_nether_brick_slab,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:red_nether_brick_slab_double,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:red_nether_brick_stairs,vazkii.quark.base.block.BlockQuarkStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:red_sandstone_bricks_slab,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:red_sandstone_bricks_slab_double,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:red_sandstone_bricks_stairs,vazkii.quark.building.block.stairs.BlockVanillaStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:red_sandstone_smooth_slab,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:red_sandstone_smooth_slab_double,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:red_sandstone_wall,vazkii.quark.base.block.BlockQuarkWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:redstone_inductor,vazkii.quark.automation.block.BlockRedstoneInductor,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyBool{name=locked, clazz=class java.lang.Boolean, values=[true, false]}, PropertyInteger{name=power, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:redstone_randomizer,vazkii.quark.automation.block.BlockRedstoneRandomizer,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyBool{name=power_left, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:reed_block,vazkii.quark.building.block.BlockReed,"[PropertyEnum{name=axis, clazz=class net.minecraft.util.EnumFacing$Axis, values=[x, y, z]}]",net.minecraft.block.state.BlockStateContainer
quark:reed_block_slab,vazkii.quark.building.block.slab.BlockReedSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:reed_block_slab_double,vazkii.quark.building.block.slab.BlockReedSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:reed_block_stairs,vazkii.quark.building.block.stairs.BlockReedStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:reed_block_wall,vazkii.quark.base.block.BlockQuarkWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:roots,vazkii.quark.world.block.BlockRoots,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:roots_black_flower,vazkii.quark.world.block.BlockRootsFlower,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:roots_blue_flower,vazkii.quark.world.block.BlockRootsFlower,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:roots_white_flower,vazkii.quark.world.block.BlockRootsFlower,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:rope,vazkii.quark.decoration.block.BlockRope,[],net.minecraft.block.state.BlockStateContainer
quark:sandstone_bricks_slab,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:sandstone_bricks_slab_double,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:sandstone_bricks_stairs,vazkii.quark.building.block.stairs.BlockVanillaStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:sandstone_new,vazkii.quark.building.block.BlockNewSandstone,"[PropertyEnum{name=variant, clazz=class vazkii.quark.building.block.BlockNewSandstone$Variants, values=[SANDSTONE_SMOOTH, SANDSTONE_BRICKS, RED_SANDSTONE_SMOOTH, RED_SANDSTONE_BRICKS, SOUL_SANDSTONE_SMOOTH, SOUL_SANDSTONE_BRICKS]}]",net.minecraft.block.state.BlockStateContainer
quark:sandstone_smooth_slab,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:sandstone_smooth_slab_double,vazkii.quark.building.block.slab.BlockVanillaSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:sandstone_wall,vazkii.quark.base.block.BlockQuarkWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:sandy_bricks,vazkii.quark.building.block.BlockSandyBricks,[],net.minecraft.block.state.BlockStateContainer
quark:sandy_bricks_slab,vazkii.quark.building.block.slab.BlockSandyBricksSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:sandy_bricks_slab_double,vazkii.quark.building.block.slab.BlockSandyBricksSlab,"[PropertyEnum{name=prop, clazz=class vazkii.arl.block.BlockModSlab$DummyEnum, values=[BLARG]}]",net.minecraft.block.state.BlockStateContainer
quark:sandy_bricks_stairs,vazkii.quark.building.block.stairs.BlockSandyBricksStairs,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
quark:sandy_bricks_wall,vazkii.quark.base.block.BlockQuarkWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
quark:slate,vazkii.quark.world.block.BlockSlate,"[PropertyEnum{name=variant, clazz=class vazkii.quark.world.block.BlockSlate$Variants, values=[STONE_SLATE, STONE_SLATE_SMOOTH]}]",net.minecraft.block.state.BlockStateContainer
quark:slate_speleothem,vazkii.quark.world.block.BlockSpeleothem,"[PropertyEnum{name=size, clazz=class vazkii.quark.world.block.BlockSpeleothem$EnumSize, values=[SMALL, MEDIUM, BIG]}]",net.minecraft.block.state.BlockStateContainer
quark:slate_wall,vazkii.quark.base.block.BlockQuarkWall,"[PropertyBool{name=east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
