ID,Unlocalized Name,Display Name,Still Texture,Flowing Texture,Overlay Texture,Fill Sound,Empty Sound,Luminosity,Density,Temperature,Viscosity,Is Gaseous,Rarity,Block,Color,Is Lighter than Air,Can be Placed in World
tconstruct:silver,fluid.tconstruct.silver,Molten Silver,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,480,10000,-,RARE,tconstruct:molten_silver,#FFD1ECF6,-,+
tconstruct:steel,fluid.tconstruct.steel,Molten Steel,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,681,10000,-,UNCOMMON,tconstruct:molten_steel,#FFA7A7A7,-,+
tconstruct:stone,fluid.tconstruct.stone,Seared Stone,assets/tconstruct/textures/blocks/fluids/liquid_stone.png,assets/tconstruct/textures/blocks/fluids/liquid_stone_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,800,10000,-,UNCOMMON,tconstruct:molten_stone,#FF777777,-,+
tconstruct:tin,fluid.tconstruct.tin,Molten Tin,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,350,10000,-,UNCOMMON,tconstruct:molten_tin,#FFC1CDDC,-,+
tconstruct:zinc,fluid.tconstruct.zinc,Molten Zinc,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,10,2000,375,10000,-,UNCOMMON,tconstruct:molten_zinc,#FFD3EFE8,-,+
techreborn:fluidberylium,fluid.fluidberylium,Beryllium,assets/techreborn/textures/blocks/fluids/berylium_flowing.png,assets/techreborn/textures/blocks/fluids/berylium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.berylium,#FFFFFFFF,-,+
techreborn:fluidbiofuel,fluid.fluidbiofuel,Biofuel,assets/techreborn/textures/blocks/fluids/biofuel_flowing.png,assets/techreborn/textures/blocks/fluids/biofuel_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.biofuel,#FFFFFFFF,-,+
techreborn:fluidcalcium,fluid.fluidcalcium,Calcium,assets/techreborn/textures/blocks/fluids/calcium_flowing.png,assets/techreborn/textures/blocks/fluids/calcium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.calcium,#FFFFFFFF,-,+
techreborn:fluidcalciumcarbonate,fluid.fluidcalciumcarbonate,Calciumcarbonate,assets/techreborn/textures/blocks/fluids/calciumcarbonate_flowing.png,assets/techreborn/textures/blocks/fluids/calciumcarbonate_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.calciumcarbonate,#FFFFFFFF,-,+
techreborn:fluidcarbon,fluid.fluidcarbon,Carbon,assets/techreborn/textures/blocks/fluids/carbon_flowing.png,assets/techreborn/textures/blocks/fluids/carbon_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.carbon,#FFFFFFFF,-,+
techreborn:fluidcarbonfiber,fluid.fluidcarbonfiber,Carbon Fiber,assets/techreborn/textures/blocks/fluids/carbonfiber_flowing.png,assets/techreborn/textures/blocks/fluids/carbonfiber_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.carbonfiber,#FFFFFFFF,-,+
techreborn:fluidchlorite,fluid.fluidchlorite,Chlorite,assets/techreborn/textures/blocks/fluids/chlorite_flowing.png,assets/techreborn/textures/blocks/fluids/chlorite_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.chlorite,#FFFFFFFF,-,+
techreborn:fluidcompressedair,fluid.fluidcompressedair,Compressed Air,assets/techreborn/textures/blocks/fluids/compressedair_flowing.png,assets/techreborn/textures/blocks/fluids/compressedair_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.compressedair,#FFFFFFFF,-,+
techreborn:fluiddeuterium,fluid.fluiddeuterium,Deuterium,assets/techreborn/textures/blocks/fluids/deuterium_flowing.png,assets/techreborn/textures/blocks/fluids/deuterium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.deuterium,#FFFFFFFF,-,+
techreborn:fluiddiesel,fluid.fluiddiesel,Diesel,assets/techreborn/textures/blocks/fluids/diesel_flowing.png,assets/techreborn/textures/blocks/fluids/diesel_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.diesel,#FFFFFFFF,-,+
techreborn:fluidelectrolyzedwater,fluid.fluidelectrolyzedwater,Electrolyzed Water,assets/techreborn/textures/blocks/fluids/electrolyzedwater_flowing.png,assets/techreborn/textures/blocks/fluids/electrolyzedwater_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.electrolyzedwater,#FFFFFFFF,-,+
techreborn:fluidglyceryl,fluid.fluidglyceryl,Glyceryl,assets/techreborn/textures/blocks/fluids/glyceryl_flowing.png,assets/techreborn/textures/blocks/fluids/glyceryl_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.glyceryl,#FFFFFFFF,-,+
techreborn:fluidhelium,fluid.fluidhelium,Helium,assets/techreborn/textures/blocks/fluids/helium_flowing.png,assets/techreborn/textures/blocks/fluids/helium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.helium,#FFFFFFFF,-,+
techreborn:fluidhelium3,fluid.fluidhelium3,Helium3,assets/techreborn/textures/blocks/fluids/helium3_flowing.png,assets/techreborn/textures/blocks/fluids/helium3_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.helium3,#FFFFFFFF,-,+
techreborn:fluidheliumplasma,fluid.fluidheliumplasma,Heliumplasma,assets/techreborn/textures/blocks/fluids/heliumplasma_flowing.png,assets/techreborn/textures/blocks/fluids/heliumplasma_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.heliumplasma,#FFFFFFFF,-,+
techreborn:fluidhydrogen,fluid.fluidhydrogen,Hydrogen,assets/techreborn/textures/blocks/fluids/hydrogen_flowing.png,assets/techreborn/textures/blocks/fluids/hydrogen_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.hydrogen,#FFFFFFFF,-,+
techreborn:fluidlithium,fluid.fluidlithium,Lithium,assets/techreborn/textures/blocks/fluids/lithium_flowing.png,assets/techreborn/textures/blocks/fluids/lithium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.lithium,#FFFFFFFF,-,+
techreborn:fluidmercury,fluid.fluidmercury,Mercury,assets/techreborn/textures/blocks/fluids/mercury_flowing.png,assets/techreborn/textures/blocks/fluids/mercury_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.mercury,#FFFFFFFF,-,+
techreborn:fluidmethane,fluid.fluidmethane,Methane,assets/techreborn/textures/blocks/fluids/methane_flowing.png,assets/techreborn/textures/blocks/fluids/methane_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.methane,#FFFFFFFF,-,+
techreborn:fluidnitrocarbon,fluid.fluidnitrocarbon,Nitrocarbon,assets/techreborn/textures/blocks/fluids/nitrocarbon_flowing.png,assets/techreborn/textures/blocks/fluids/nitrocarbon_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.nitrocarbon,#FFFFFFFF,-,+
techreborn:fluidnitrocoalfuel,fluid.fluidnitrocoalfuel,Nitrocoalfuel,assets/techreborn/textures/blocks/fluids/nitrocoalfuel_flowing.png,assets/techreborn/textures/blocks/fluids/nitrocoalfuel_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.nitrocoalfuel,#FFFFFFFF,-,+
techreborn:fluidnitrodiesel,fluid.fluidnitrodiesel,Nitrodiesel,assets/techreborn/textures/blocks/fluids/nitrodiesel_flowing.png,assets/techreborn/textures/blocks/fluids/nitrodiesel_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.nitrodiesel,#FFFFFFFF,-,+
techreborn:fluidnitrofuel,fluid.fluidnitrofuel,Nitrofuel,assets/techreborn/textures/blocks/fluids/nitrofuel_flowing.png,assets/techreborn/textures/blocks/fluids/nitrofuel_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.nitrofuel,#FFFFFFFF,-,+
techreborn:fluidnitrogen,fluid.fluidnitrogen,Nitrogen,assets/techreborn/textures/blocks/fluids/nitrogen_flowing.png,assets/techreborn/textures/blocks/fluids/nitrogen_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.nitrogen,#FFFFFFFF,-,+
techreborn:fluidnitrogendioxide,fluid.fluidnitrogendioxide,Nitrogendioxide,assets/techreborn/textures/blocks/fluids/nitrogendioxide_flowing.png,assets/techreborn/textures/blocks/fluids/nitrogendioxide_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.nitrogendioxide,#FFFFFFFF,-,+
techreborn:fluidoil,fluid.fluidoil,Oil,assets/techreborn/textures/blocks/fluids/oil_flowing.png,assets/techreborn/textures/blocks/fluids/oil_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.oil,#FFFFFFFF,-,+
techreborn:fluidpotassium,fluid.fluidpotassium,Potassium,assets/techreborn/textures/blocks/fluids/potassium_flowing.png,assets/techreborn/textures/blocks/fluids/potassium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.potassium,#FFFFFFFF,-,+
techreborn:fluidsilicon,fluid.fluidsilicon,Silicon,assets/techreborn/textures/blocks/fluids/silicon_flowing.png,assets/techreborn/textures/blocks/fluids/silicon_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.silicon,#FFFFFFFF,-,+
techreborn:fluidsodium,fluid.fluidsodium,Sodium,assets/techreborn/textures/blocks/fluids/sodium_flowing.png,assets/techreborn/textures/blocks/fluids/sodium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.sodium,#FFFFFFFF,-,+
techreborn:fluidsodiumpersulfate,fluid.fluidsodiumpersulfate,Sodiumpersulfate,assets/techreborn/textures/blocks/fluids/sodiumpersulfate_flowing.png,assets/techreborn/textures/blocks/fluids/sodiumpersulfate_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.sodiumpersulfate,#FFFFFFFF,-,+
techreborn:fluidsodiumsulfide,fluid.fluidsodiumSulfide,Sodium Sulfide,assets/techreborn/textures/blocks/fluids/sodiumsulfide_flowing.png,assets/techreborn/textures/blocks/fluids/sodiumsulfide_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.sodiumsulfide,#FFFFFFFF,-,+
techreborn:fluidsulfur,fluid.fluidSulfur,Sulfur,assets/techreborn/textures/blocks/fluids/sulfur_flowing.png,assets/techreborn/textures/blocks/fluids/sulfur_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.sulfur,#FFFFFFFF,-,+
techreborn:fluidsulfuricacid,fluid.fluidsulfuricacid,Sulfuric Acid,assets/techreborn/textures/blocks/fluids/sulfuricacid_flowing.png,assets/techreborn/textures/blocks/fluids/sulfuricacid_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.sulfuricacid,#FFFFFFFF,-,+
techreborn:fluidtritium,fluid.fluidtritium,Tritium,assets/techreborn/textures/blocks/fluids/tritium_flowing.png,assets/techreborn/textures/blocks/fluids/tritium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.tritium,#FFFFFFFF,-,+
techreborn:fluidwolframium,fluid.fluidwolframium,Wolframium,assets/techreborn/textures/blocks/fluids/wolframium_flowing.png,assets/techreborn/textures/blocks/fluids/wolframium_flowing.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,300,1000,-,COMMON,techreborn:techreborn_techreborn.wolframium,#FFFFFFFF,-,+
thermalfoundation:aerotheum,fluid.aerotheum,Zephyrean Aerotheum,assets/thermalfoundation/textures/blocks/fluid/aerotheum_still.png,assets/thermalfoundation/textures/blocks/fluid/aerotheum_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,-800,300,100,+,RARE,thermalfoundation:fluid_aerotheum,#FFFFFFFF,+,+
thermalfoundation:biocrude,fluid.biocrude,Biocrude,assets/thermalfoundation/textures/blocks/fluid/biocrude_still.png,assets/thermalfoundation/textures/blocks/fluid/biocrude_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1500,300,2500,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:coal,fluid.coal,Liquefacted Coal,assets/thermalfoundation/textures/blocks/fluid/coal_still.png,assets/thermalfoundation/textures/blocks/fluid/coal_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,900,300,2000,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:constantan,fluid.constantan,Molten Constantan,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1000,650,1000,-,COMMON,,#FFCDA25F,-,-
thermalfoundation:creosote,fluid.creosote,Creosote Oil,assets/thermalfoundation/textures/blocks/fluid/creosote_still.png,assets/thermalfoundation/textures/blocks/fluid/creosote_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1100,300,2000,-,COMMON,railcraft:creosote,#FFFFFFFF,-,+
thermalfoundation:crude_oil,fluid.crude_oil,Crude Oil,assets/thermalfoundation/textures/blocks/fluid/crude_oil_still.png,assets/thermalfoundation/textures/blocks/fluid/crude_oil_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,900,300,2000,-,COMMON,thermalfoundation:fluid_crude_oil,#FFFFFFFF,-,+
thermalfoundation:cryotheum,fluid.cryotheum,Molten Cryotheum,assets/thermalfoundation/textures/blocks/fluid/cryotheum_still.png,assets/thermalfoundation/textures/blocks/fluid/cryotheum_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,4000,50,4000,-,RARE,thermalfoundation:fluid_cryotheum,#FFFFFFFF,-,+
thermalfoundation:ender,fluid.ender,Molten Ender,assets/thermalfoundation/textures/blocks/fluid/ender_still.png,assets/thermalfoundation/textures/blocks/fluid/ender_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,3,4000,300,2500,-,UNCOMMON,thermalfoundation:fluid_ender,#FFFFFFFF,-,+
thermalfoundation:enderium,fluid.enderium,Molten Enderium,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1000,1600,1000,-,RARE,tconstruct:molten_enderium,#FF2A7575,-,+
thermalfoundation:experience,fluid.experience,Essence of Knowledge,assets/thermalfoundation/textures/blocks/fluid/experience_still.png,assets/thermalfoundation/textures/blocks/fluid/experience_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,12,-200,300,200,+,UNCOMMON,,#FFFFFFFF,+,-
thermalfoundation:glowstone,fluid.glowstone,Molten Glowstone,assets/thermalfoundation/textures/blocks/fluid/glowstone_still.png,assets/thermalfoundation/textures/blocks/fluid/glowstone_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,15,-500,300,100,+,UNCOMMON,thermalfoundation:fluid_glowstone,#FFFFFFFF,+,+
thermalfoundation:invar,fluid.invar,Molten Invar,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1000,1400,1000,-,COMMON,tconstruct:molten_invar,#FF949D99,-,+
thermalfoundation:iridium,fluid.iridium,Molten Iridium,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1000,1400,1000,-,UNCOMMON,tconstruct:molten_iridium,#FFCCCDE3,-,+
thermalfoundation:lumium,fluid.lumium,Molten Lumium,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1000,1000,1000,-,UNCOMMON,tconstruct:molten_lumium,#FFEAE59E,-,+
thermalfoundation:mana,fluid.mana,Primal Mana,assets/thermalfoundation/textures/blocks/fluid/mana_still.png,assets/thermalfoundation/textures/blocks/fluid/mana_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,15,600,350,6000,-,EPIC,thermalfoundation:fluid_mana,#FFFFFFFF,-,+
thermalfoundation:mushroom_stew,fluid.mushroom_stew,Mushroom Stew,assets/thermalfoundation/textures/blocks/fluid/mushroom_stew_still.png,assets/thermalfoundation/textures/blocks/fluid/mushroom_stew_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,2000,300,2000,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:petrotheum,fluid.petrotheum,Tectonic Petrotheum,assets/thermalfoundation/textures/blocks/fluid/petrotheum_still.png,assets/thermalfoundation/textures/blocks/fluid/petrotheum_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,4000,350,1500,-,RARE,thermalfoundation:fluid_petrotheum,#FFFFFFFF,-,+
thermalfoundation:platinum,fluid.platinum,Molten Platinum,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1000,1400,1000,-,UNCOMMON,tconstruct:molten_platinum,#FF89CEE8,-,+
thermalfoundation:potion,fluid.potion,Potion,assets/thermalfoundation/textures/blocks/fluid/potion_still.png,assets/thermalfoundation/textures/blocks/fluid/potion_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,3,500,300,1500,-,UNCOMMON,,#FFF800F8,-,-
thermalfoundation:potion_lingering,fluid.potion_lingering,Lingering Potion,assets/thermalfoundation/textures/blocks/fluid/potion_still.png,assets/thermalfoundation/textures/blocks/fluid/potion_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,3,500,300,1500,-,UNCOMMON,,#FFF800F8,-,-
thermalfoundation:potion_splash,fluid.potion_splash,Splash Potion,assets/thermalfoundation/textures/blocks/fluid/potion_still.png,assets/thermalfoundation/textures/blocks/fluid/potion_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,3,500,300,1500,-,UNCOMMON,,#FFF800F8,-,-
thermalfoundation:pyrotheum,fluid.pyrotheum,Blazing Pyrotheum,assets/thermalfoundation/textures/blocks/fluid/pyrotheum_still.png,assets/thermalfoundation/textures/blocks/fluid/pyrotheum_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,15,2000,4000,1200,-,RARE,thermalfoundation:fluid_pyrotheum,#FFFFFFFF,-,+
thermalfoundation:redstone,fluid.redstone,Molten Redstone,assets/thermalfoundation/textures/blocks/fluid/redstone_still.png,assets/thermalfoundation/textures/blocks/fluid/redstone_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,7,1200,300,1500,-,UNCOMMON,thermalfoundation:fluid_redstone,#FFFFFFFF,-,+
thermalfoundation:refined_biofuel,fluid.refined_biofuel,Grassoline,assets/thermalfoundation/textures/blocks/fluid/refined_biofuel_still.png,assets/thermalfoundation/textures/blocks/fluid/refined_biofuel_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,750,300,800,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:refined_fuel,fluid.refined_fuel,Refined Fuel,assets/thermalfoundation/textures/blocks/fluid/refined_fuel_still.png,assets/thermalfoundation/textures/blocks/fluid/refined_fuel_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,750,300,800,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:refined_oil,fluid.refined_oil,Naphtha,assets/thermalfoundation/textures/blocks/fluid/refined_oil_still.png,assets/thermalfoundation/textures/blocks/fluid/refined_oil_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,800,300,1400,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:resin,fluid.resin,Resin,assets/thermalfoundation/textures/blocks/fluid/resin_still.png,assets/thermalfoundation/textures/blocks/fluid/resin_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,900,300,3000,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:sap,fluid.sap,Sap,assets/thermalfoundation/textures/blocks/fluid/sap_still.png,assets/thermalfoundation/textures/blocks/fluid/sap_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1050,300,1500,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:seed_oil,fluid.seed_oil,Seed Oil,assets/thermalfoundation/textures/blocks/fluid/seed_oil_still.png,assets/thermalfoundation/textures/blocks/fluid/seed_oil_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,950,300,1300,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:signalum,fluid.signalum,Molten Signalum,assets/tconstruct/textures/blocks/fluids/molten_metal.png,assets/tconstruct/textures/blocks/fluids/molten_metal_flow.png,,minecraft:item.bucket.fill_lava,minecraft:item.bucket.empty_lava,0,1000,1000,1000,-,UNCOMMON,tconstruct:molten_signalum,#FFC95822,-,+
thermalfoundation:syrup,fluid.syrup,Syrup,assets/thermalfoundation/textures/blocks/fluid/syrup_still.png,assets/thermalfoundation/textures/blocks/fluid/syrup_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,1400,300,2500,-,COMMON,,#FFFFFFFF,-,-
thermalfoundation:tree_oil,fluid.tree_oil,Tree Oil,assets/thermalfoundation/textures/blocks/fluid/tree_oil_still.png,assets/thermalfoundation/textures/blocks/fluid/tree_oil_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,900,300,1200,-,COMMON,,#FFFFFFFF,-,-
tp:vasholine,fluid.vasholine,Wub Wub Juice,assets/tp/textures/fluids/wub_juice_still.png,assets/tp/textures/fluids/wub_juice_flow.png,,minecraft:item.bucket.fill,minecraft:item.bucket.empty,0,3000,300,1500,-,COMMON,tp:vasholine,#FFFFFFFF,-,+
